time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,snow_cm,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition_text,condition_icon,condition_code,date
1740283200,2025-02-22 23:00,-1.9,28.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,11.5,240,WSW,1023.0,30.21,0.0,0.0,0.0,64,0,-6.0,21.2,-6.0,21.2,-1.9,28.6,-11.1,12.0,0,0,0,0,10.0,6.0,12.0,19.3,0.0,,,0,2025-02-22
1740286800,2025-02-23 00:00,-0.9,30.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.6,12.2,233,SW,1021.0,30.15,0.0,0.0,0.0,78,92,-5.0,23.0,-5.0,23.0,-0.9,30.3,-4.4,24.0,0,0,0,0,10.0,6.0,12.5,20.1,0.0,,,0,2025-02-23
1740290400,2025-02-23 01:00,-1.3,29.6,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.4,11.9,237,WSW,1020.0,30.13,0.0,0.0,0.0,80,89,-5.4,22.4,-5.4,22.4,-1.3,29.6,-4.4,24.0,0,0,0,0,10.0,6.0,12.2,19.6,0.0,,,0,2025-02-23
1740294000,2025-02-23 02:00,-1.6,29.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.4,11.9,238,WSW,1020.0,30.12,0.0,0.0,0.0,82,85,-5.8,21.7,-5.8,21.7,-1.6,29.1,-4.4,24.1,0,0,0,0,10.0,6.0,12.1,19.5,0.0,,,0,2025-02-23
1740297600,2025-02-23 03:00,-1.9,28.7,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.4,11.9,236,WSW,1020.0,30.11,0.0,0.0,0.0,83,56,-6.0,21.2,-6.0,21.2,-1.9,28.7,-4.4,24.0,0,0,0,0,10.0,6.0,11.9,19.2,0.0,,,0,2025-02-23
1740301200,2025-02-23 04:00,-2.0,28.4,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.4,11.9,235,SW,1020.0,30.11,0.0,0.0,0.0,84,41,-6.2,20.8,-6.2,20.8,-2.0,28.4,-4.5,24.0,0,0,0,0,10.0,6.0,11.8,18.9,0.0,,,0,2025-02-23
1740304800,2025-02-23 05:00,-2.1,28.2,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.2,11.5,243,WSW,1019.0,30.1,0.0,0.0,0.0,84,26,-6.3,20.7,-6.3,20.7,-2.1,28.2,-4.5,24.0,0,0,0,0,10.0,6.0,11.5,18.5,0.0,,,0,2025-02-23
1740308400,2025-02-23 06:00,-2.2,28.0,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.2,11.5,248,WSW,1020.0,30.11,0.0,0.0,0.0,83,33,-6.4,20.6,-6.4,20.6,-2.2,28.0,-4.7,23.5,0,0,0,0,10.0,6.0,11.5,18.4,0.0,,,0,2025-02-23
1740312000,2025-02-23 07:00,-2.3,27.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.6,12.2,258,WSW,1020.0,30.11,0.0,0.0,0.0,82,36,-6.6,20.1,-6.6,20.1,-2.3,27.9,-4.8,23.3,0,0,0,0,10.0,6.0,12.1,19.4,2.0,,,0,2025-02-23
1740315600,2025-02-23 08:00,-1.1,30.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.2,11.5,264,W,1020.0,30.12,0.0,0.0,0.0,82,39,-5.0,23.0,-5.0,23.0,-1.1,30.0,-5.0,23.1,0,0,0,0,10.0,6.0,11.3,18.1,2.0,,,0,2025-02-23
1740319200,2025-02-23 09:00,1.1,34.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.4,11.9,268,W,1020.0,30.12,0.0,0.0,0.0,70,20,-2.4,27.7,-2.4,27.7,1.1,34.0,-5.0,22.9,0,0,0,0,10.0,6.0,10.5,16.8,2.0,,,0,2025-02-23
1740322800,2025-02-23 10:00,2.5,36.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.9,14.4,279,W,1020.0,30.12,0.0,0.0,0.0,64,10,-1.3,29.7,-1.3,29.7,2.5,36.4,-5.1,22.9,0,0,0,0,10.0,6.0,11.9,19.1,2.0,,,0,2025-02-23
1740326400,2025-02-23 11:00,3.6,38.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,281,WNW,1020.0,30.12,0.0,0.0,0.0,57,0,0.4,32.7,0.4,32.7,3.6,38.6,-5.1,22.8,0,0,0,0,10.0,6.0,13.7,22.0,2.0,,,0,2025-02-23
1740330000,2025-02-23 12:00,4.6,40.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,277,W,1019.0,30.09,0.0,0.0,0.0,53,12,1.7,35.1,1.7,35.1,4.6,40.3,-5.1,22.9,0,0,0,0,10.0,6.0,13.3,21.4,2.0,,,0,2025-02-23
1740333600,2025-02-23 13:00,5.4,41.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.1,13.0,273,W,1019.0,30.08,0.0,0.0,0.0,51,17,2.6,36.7,2.6,36.7,5.4,41.8,-5.1,22.9,0,0,0,0,10.0,6.0,13.5,21.7,3.0,,,0,2025-02-23
1740337200,2025-02-23 14:00,6.1,42.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,13.3,272,W,1018.0,30.07,0.0,0.0,0.0,49,23,3.3,38.0,3.3,38.0,6.1,42.9,-5.0,22.9,0,0,0,0,10.0,6.0,13.1,21.1,3.0,,,0,2025-02-23
1740340800,2025-02-23 15:00,6.5,43.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",8.3,13.3,270,W,1018.0,30.06,0.0,0.0,0.0,50,38,3.8,38.8,3.8,38.8,6.5,43.6,-4.4,24.1,0,0,0,0,10.0,6.0,12.6,20.3,3.0,,,0,2025-02-23
1740344400,2025-02-23 16:00,6.5,43.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.1,9.8,270,W,1018.0,30.05,0.0,0.0,0.0,51,45,4.5,40.1,4.5,40.1,6.5,43.7,-4.1,24.7,0,0,0,0,10.0,6.0,10.9,17.5,3.0,,,0,2025-02-23
1740348000,2025-02-23 17:00,4.9,40.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.3,8.6,269,W,1018.0,30.05,0.0,0.0,0.0,51,52,2.9,37.2,2.9,37.2,4.9,40.8,-3.8,25.3,0,0,0,0,10.0,6.0,11.1,17.8,2.0,,,0,2025-02-23
1740351600,2025-02-23 18:00,4.5,40.1,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",6.9,11.2,265,W,1018.0,30.07,0.0,0.0,0.0,57,76,1.9,35.3,1.9,35.3,4.5,40.1,-3.1,26.4,0,0,0,0,10.0,6.0,7.8,12.5,0.0,,,0,2025-02-23
1740355200,2025-02-23 19:00,4.1,39.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",6.0,9.7,272,W,1018.0,30.07,0.0,0.0,0.0,61,88,1.7,35.0,1.7,35.0,4.1,39.4,-2.8,27.0,0,0,0,0,10.0,6.0,9.8,15.7,0.0,,,0,2025-02-23
1740358800,2025-02-23 20:00,3.7,38.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.3,6.8,300,WNW,1019.0,30.08,0.0,0.0,0.0,64,100,2.0,35.6,2.0,35.6,3.7,38.7,-2.5,27.5,0,0,0,0,10.0,6.0,6.9,11.1,0.0,,,0,2025-02-23
1740362400,2025-02-23 21:00,3.5,38.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",3.1,5.0,338,NNW,1019.0,30.09,0.0,0.0,0.0,65,92,2.3,36.2,2.3,36.2,3.5,38.2,-2.7,27.2,0,0,0,0,10.0,6.0,5.1,8.2,0.0,,,0,2025-02-23
1740366000,2025-02-23 22:00,1.5,34.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.2,3.6,352,N,1019.0,30.1,0.0,0.0,0.0,65,88,0.8,33.4,0.8,33.4,1.5,34.7,-2.7,27.1,0,0,0,0,10.0,6.0,3.7,5.9,0.0,,,0,2025-02-23
1740369600,2025-02-23 23:00,1.9,35.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",0.9,1.4,338,NNW,1022.0,30.17,0.0,0.0,0.0,74,99,1.9,35.4,1.9,35.4,1.9,35.4,-4.5,23.9,0,0,0,0,10.0,6.0,1.5,2.4,0.0,,,0,2025-02-23
1740373200,2025-02-24 00:00,1.3,34.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.0,3.2,296,WNW,1020.0,30.12,0.0,0.0,0.0,68,93,0.9,33.6,0.9,33.6,1.3,34.4,-2.8,27.0,0,0,0,0,10.0,6.0,3.5,5.7,0.0,,,0,2025-02-24
1740376800,2025-02-24 01:00,1.0,33.8,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.2,3.6,312,NW,1020.0,30.11,0.0,0.0,0.0,70,90,0.3,32.5,0.3,32.5,1.0,33.8,-2.8,27.0,0,0,0,0,10.0,6.0,3.9,6.2,0.0,,,0,2025-02-24
1740380400,2025-02-24 02:00,1.7,35.1,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",2.0,3.2,330,NNW,1020.0,30.11,0.0,0.0,0.0,71,86,1.3,34.4,1.3,34.4,1.7,35.1,-2.8,27.0,0,0,0,0,10.0,6.0,3.5,5.6,0.0,,,0,2025-02-24
1740384000,2025-02-24 03:00,1.5,34.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",1.1,1.8,325,NW,1019.0,30.1,0.0,0.0,0.0,74,89,1.5,34.7,1.5,34.7,1.5,34.7,-2.7,27.2,0,0,0,0,10.0,6.0,4.6,7.3,0.0,,,0,2025-02-24
1740387600,2025-02-24 04:00,1.2,34.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",0.2,0.4,352,N,1019.0,30.1,0.0,0.0,0.0,76,90,1.2,34.2,1.2,34.2,1.2,34.2,-2.6,27.3,0,0,0,0,10.0,6.0,3.8,6.0,0.0,,,0,2025-02-24
1740391200,2025-02-24 05:00,-0.2,31.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",1.6,2.5,29,NNE,1019.0,30.1,0.0,0.0,0.0,77,91,-0.2,31.7,-0.2,31.7,-0.2,31.7,-2.6,27.4,0,0,0,0,10.0,6.0,2.4,3.9,0.0,,,0,2025-02-24
1740394800,2025-02-24 06:00,-0.5,31.1,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",2.0,3.2,61,ENE,1020.0,30.11,0.0,0.0,0.0,82,65,-1.2,29.9,-1.2,29.9,-0.5,31.1,-2.1,28.2,0,0,0,0,10.0,6.0,3.3,5.3,0.0,,,0,2025-02-24
1740398400,2025-02-24 07:00,0.5,32.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",1.3,2.2,113,ESE,1020.0,30.12,0.0,0.0,0.0,84,51,0.5,32.9,0.5,32.9,0.5,32.9,-1.9,28.6,0,0,0,0,10.0,6.0,2.3,3.6,2.0,,,0,2025-02-24
1740402000,2025-02-24 08:00,2.1,35.7,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",2.0,3.2,188,S,1020.0,30.12,0.0,0.0,0.0,87,38,1.7,35.0,1.7,35.0,2.1,35.7,-1.7,29.0,0,0,0,0,10.0,6.0,3.4,5.5,2.0,,,0,2025-02-24
1740405600,2025-02-24 09:00,3.7,38.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,4.0,181,S,1020.0,30.13,0.0,0.0,0.0,70,19,3.0,37.4,3.0,37.4,3.7,38.6,-1.9,28.7,0,0,0,0,10.0,6.0,3.8,6.1,2.0,,,0,2025-02-24
1740409200,2025-02-24 10:00,5.3,41.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.8,6.1,188,S,1020.0,30.13,0.0,0.0,0.0,61,10,4.0,39.2,4.0,39.2,5.3,41.5,-2.0,28.5,0,0,0,0,10.0,6.0,8.2,13.2,3.0,,,0,2025-02-24
1740412800,2025-02-24 11:00,6.5,43.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,221,SW,1021.0,30.14,0.0,0.0,0.0,53,0,4.9,40.8,4.9,40.8,6.5,43.8,-2.1,28.3,0,0,0,0,10.0,6.0,14.8,23.8,3.0,,,0,2025-02-24
1740416400,2025-02-24 12:00,7.4,45.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,209,SSW,1020.0,30.11,0.0,0.0,0.0,49,0,5.8,42.4,5.8,42.4,7.4,45.3,-2.2,28.0,0,0,0,0,10.0,6.0,16.6,26.7,3.0,,,0,2025-02-24
1740420000,2025-02-24 13:00,8.0,46.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.4,11.9,209,SSW,1019.0,30.09,0.0,0.0,0.0,47,0,6.0,42.7,6.0,42.7,8.0,46.5,-2.3,27.9,0,0,0,0,10.0,6.0,17.6,28.4,3.0,,,0,2025-02-24
1740423600,2025-02-24 14:00,8.5,47.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,194,SSW,1018.0,30.06,0.0,0.0,0.0,45,0,6.4,43.6,6.4,43.6,8.5,47.3,-2.4,27.7,0,0,0,0,10.0,6.0,19.1,30.8,3.0,,,0,2025-02-24
1740427200,2025-02-24 15:00,8.8,47.9,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.4,15.1,190,S,1017.0,30.03,0.0,0.0,0.0,48,0,6.5,43.6,6.5,43.6,8.8,47.9,-1.5,29.3,0,0,0,0,10.0,6.0,19.3,31.0,3.0,,,0,2025-02-24
1740430800,2025-02-24 16:00,8.0,46.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.3,16.6,173,S,1016.0,30.0,0.0,0.0,0.0,49,0,5.2,41.4,5.2,41.4,8.0,46.4,-1.1,30.0,0,0,0,0,10.0,6.0,17.6,28.3,3.0,,,0,2025-02-24
1740434400,2025-02-24 17:00,7.0,44.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.8,15.8,165,SSE,1016.0,29.99,0.0,0.0,0.0,50,0,4.1,39.4,4.1,39.4,7.0,44.6,-0.7,30.8,0,0,0,0,10.0,6.0,17.8,28.7,3.0,,,0,2025-02-24
1740438000,2025-02-24 18:00,6.0,42.9,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",8.7,14.0,170,S,1016.0,30.0,0.0,0.0,0.0,63,50,3.2,37.7,3.2,37.7,6.0,42.9,0.3,32.5,0,0,0,0,10.0,6.0,21.0,33.8,0.0,,,0,2025-02-24
1740441600,2025-02-24 19:00,6.0,42.9,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",8.7,14.0,180,S,1016.0,30.01,0.0,0.0,0.0,70,75,3.2,37.7,3.2,37.7,6.0,42.9,0.8,33.4,0,0,0,0,10.0,6.0,18.3,29.5,0.0,,,0,2025-02-24
1740445200,2025-02-24 20:00,5.2,41.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.6,15.5,182,S,1015.0,29.99,0.0,0.0,0.0,76,100,2.0,35.6,2.0,35.6,5.2,41.4,1.2,34.2,0,0,0,0,10.0,6.0,16.7,26.9,0.0,,,0,2025-02-24
1740448800,2025-02-24 21:00,4.7,40.5,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",11.6,18.7,183,S,1016.0,29.99,0.0,0.0,0.0,74,89,0.9,33.5,0.9,33.5,4.7,40.5,0.2,32.4,0,0,0,0,10.0,6.0,19.0,30.6,0.0,,,0,2025-02-24
1740452400,2025-02-24 22:00,4.0,39.2,0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",10.3,16.6,188,S,1015.0,29.98,0.0,0.0,0.0,73,83,0.3,32.5,0.3,32.5,4.0,39.2,-0.3,31.5,0,0,0,0,10.0,6.0,17.0,27.3,0.0,,,0,2025-02-24
1740456000,2025-02-24 23:00,3.6,38.5,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.5,13.7,191,SSW,1015.0,29.97,0.0,0.0,0.0,64,99,0.3,32.5,0.3,32.5,3.6,38.5,-2.8,27.1,0,0,0,0,10.0,6.0,14.4,23.2,0.0,,,0,2025-02-24
1740459600,2025-02-25 00:00,3.8,38.8,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.7,14.0,197,SSW,1014.0,29.94,0.0,0.0,0.0,74,99,0.4,32.7,0.4,32.7,3.8,38.8,-0.6,31.0,0,0,0,0,10.0,6.0,14.6,23.5,0.0,,,0,2025-02-25
1740463200,2025-02-25 01:00,3.5,38.3,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.3,13.3,203,SSW,1014.0,29.93,0.0,0.0,0.0,75,100,0.2,32.3,0.2,32.3,3.5,38.3,-0.5,31.0,0,0,0,0,10.0,6.0,13.9,22.4,0.0,,,0,2025-02-25
1740466800,2025-02-25 02:00,3.1,37.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.3,13.3,206,SSW,1013.0,29.92,0.0,0.0,0.0,77,100,-0.3,31.6,-0.3,31.6,3.1,37.7,-0.5,31.1,0,0,0,0,10.0,6.0,14.2,22.8,0.0,,,0,2025-02-25
1740470400,2025-02-25 03:00,2.9,37.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.9,14.4,208,SSW,1012.0,29.89,0.0,0.0,0.0,80,100,-0.8,30.6,-0.8,30.6,2.9,37.2,-0.3,31.4,0,0,0,0,10.0,6.0,15.5,24.9,0.0,,,0,2025-02-25
1740474000,2025-02-25 04:00,2.6,36.7,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",9.2,14.8,212,SSW,1012.0,29.88,0.0,0.0,0.0,82,100,-1.1,30.0,-1.1,30.0,2.6,36.7,-0.2,31.6,0,0,0,0,10.0,6.0,15.7,25.3,0.0,,,0,2025-02-25
1740477600,2025-02-25 05:00,2.4,36.4,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",8.3,13.3,220,SW,1011.0,29.87,0.0,0.0,0.0,83,100,-1.1,30.0,-1.1,30.0,2.4,36.4,-0.1,31.8,0,0,0,0,10.0,6.0,14.2,22.9,0.0,,,0,2025-02-25
1740481200,2025-02-25 06:00,2.3,36.2,0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",7.4,11.9,224,SW,1011.0,29.86,0.0,0.0,0.0,85,97,-1.0,30.2,-1.0,30.2,2.3,36.2,0.0,32.1,0,0,0,0,10.0,6.0,13.1,21.1,0.0,,,0,2025-02-25
1740484800,2025-02-25 07:00,2.2,36.0,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",6.9,11.2,219,SW,1011.0,29.86,0.0,0.0,0.0,86,95,-1.0,30.3,-1.0,30.3,2.2,36.0,0.1,32.2,0,0,0,0,10.0,6.0,12.5,20.2,1.0,,,0,2025-02-25
1740488400,2025-02-25 08:00,3.1,37.6,1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",5.8,9.4,225,SW,1011.0,29.85,0.0,0.0,0.0,87,93,0.6,33.0,0.6,33.0,3.1,37.6,0.2,32.3,0,0,0,0,10.0,6.0,10.8,17.4,1.0,,,0,2025-02-25
1740492000,2025-02-25 09:00,5.4,41.8,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",3.8,6.1,229,SW,1011.0,29.85,0.0,0.0,0.0,78,66,4.2,39.5,4.2,39.5,5.4,41.8,0.5,32.9,0,0,0,0,10.0,6.0,7.0,11.3,2.0,,,0,2025-02-25
1740495600,2025-02-25 10:00,6.7,44.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.1,5.0,241,WSW,1011.0,29.84,0.0,0.0,0.0,73,52,6.0,42.8,6.0,42.8,6.7,44.1,0.9,33.7,0,0,0,0,10.0,6.0,8.7,14.0,3.0,,,0,2025-02-25
1740499200,2025-02-25 11:00,8.4,47.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.0,6.5,230,SW,1011.0,29.84,0.0,0.0,0.0,69,38,7.5,45.4,7.5,45.4,8.4,47.0,1.5,34.7,0,0,0,0,10.0,6.0,9.0,14.5,3.0,,,0,2025-02-25
1740502800,2025-02-25 12:00,9.9,49.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.3,6.8,244,WSW,1010.0,29.81,0.0,0.0,0.0,62,43,9.2,48.5,9.2,48.5,9.9,49.9,2.3,36.1,0,0,0,0,10.0,6.0,9.2,14.8,3.0,,,0,2025-02-25
1740506400,2025-02-25 13:00,10.9,51.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.5,7.2,238,WSW,1009.0,29.8,0.0,0.0,0.0,59,45,10.2,50.4,10.2,50.4,10.9,51.6,2.6,36.7,0,0,0,0,10.0,6.0,10.2,16.4,4.0,,,0,2025-02-25
1740510000,2025-02-25 14:00,9.4,49.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",5.1,8.3,255,WSW,1008.0,29.76,0.0,0.0,0.0,56,48,8.3,46.9,8.3,46.9,9.4,49.0,2.0,35.5,0,0,0,0,10.0,6.0,16.4,26.4,3.0,,,0,2025-02-25
1740513600,2025-02-25 15:00,9.4,48.9,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.9,7.9,266,W,1007.0,29.73,0.0,0.0,0.0,64,47,8.3,47.0,8.3,47.0,9.4,48.9,3.2,37.8,0,0,0,0,10.0,6.0,11.1,17.9,3.0,,,0,2025-02-25
1740517200,2025-02-25 16:00,9.2,48.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.1,5.0,270,W,1007.0,29.74,0.0,0.0,0.0,69,47,8.9,47.9,8.9,47.9,9.2,48.6,3.8,38.9,0,0,0,0,10.0,6.0,8.1,13.1,3.0,,,0,2025-02-25
1740520800,2025-02-25 17:00,8.4,47.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.2,6.8,286,WNW,1007.0,29.74,0.0,0.0,0.0,73,46,7.5,45.4,7.5,45.4,8.4,47.2,4.5,40.0,0,0,0,0,2.0,1.0,7.8,12.5,3.0,,,0,2025-02-25
1740524400,2025-02-25 18:00,7.7,45.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,288,WNW,1008.0,29.76,0.0,0.0,0.0,81,23,6.5,43.6,6.5,43.6,7.7,45.9,4.5,40.2,0,0,0,0,2.0,1.0,6.7,10.8,0.0,,,0,2025-02-25
1740528000,2025-02-25 19:00,7.1,44.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.5,10.4,286,WNW,1009.0,29.79,0.0,0.0,0.0,85,12,5.1,41.1,5.1,41.1,7.1,44.7,4.6,40.3,0,0,0,0,10.0,6.0,9.7,15.6,0.0,,,0,2025-02-25
1740531600,2025-02-25 20:00,6.4,43.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.3,10.1,289,WNW,1010.0,29.81,0.0,0.0,0.0,88,0,4.3,39.8,4.3,39.8,6.4,43.5,4.6,40.4,0,0,0,0,10.0,6.0,9.6,15.5,0.0,,,0,2025-02-25
1740535200,2025-02-25 21:00,5.9,42.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,11.5,283,WNW,1010.0,29.83,0.0,0.0,0.0,92,20,3.5,38.2,3.5,38.2,5.9,42.7,4.5,40.2,0,0,0,0,10.0,6.0,11.9,19.2,0.0,,,0,2025-02-25
1740538800,2025-02-25 22:00,5.0,41.0,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.7,10.8,289,WNW,1010.0,29.84,0.0,0.0,0.0,94,30,2.5,36.5,2.5,36.5,5.0,41.0,4.5,40.1,0,0,0,0,10.0,6.0,12.4,19.9,0.0,,,0,2025-02-25
